458,2
459,7
459,4
459,7
460,6
460,1
460,9
461,6
461,2
461,2
462,6
462,2
462,1
463,5
463,6
463,6
464,2
464,5
464,9
465,6
465,2
465,5
466,9
466,1
466,1
467,2
467,9
467,8
468,9
468,5
468,1
469,2
469,6
469,5
470,9
470,8
470,9
471,2
471,6
471,5
472,8
472,6
472,5
473,8
473,9
473,10
474,4
474,1
474,6
475,3
475,9
475,2
476,10
476,6
476,1
477,5
477,5
477,1
478,1
478,11
478,10
479,2
479,1
479,10
480,9
480,2
480,0
481,10
481,9
481,5
482,1
482,8
482,3
483,2
483,2
483,6
484,2
484,10
484,5
485,1
485,6
485,6
486,2
486,8
486,5
487,2
487,6
487,1
488,5
488,0
488,7
489,2
489,2
489,10
490,1
490,2
490,10
491,1
491,0
491,10
492,2
492,0
492,5
493,8
493,0
493,10
494,2
494,2
494,2
495,2
495,1
495,6
496,9
496,8
496,10
497,5
497,2
497,6
498,2
498,5
498,10
499,6
499,2
499,2
500,2
500,6
500,2
501,9
501,8
501,11
502,5
502,8
502,4
503,1
503,6
503,2
504,9
504,2
504,1
505,6
505,9
505,1
506,9
506,2
506,2
507,6
507,6
507,9
508,5
508,6
508,2
509,2
509,6
509,6
510,5
510,2
510,10
511,5
511,0
511,5
512,10
512,2
512,4
513,5
513,8
513,6
514,2
514,2
514,5
515,8
515,9
515,9
516,2
516,6
516,10
517,2
517,2
517,4
518,2
518,0
518,5
519,6
519,1
519,10
520,6
520,2
520,5
521,1
521,6
521,1
522,1
522,2
522,2
523,6
523,2
523,10
524,2
524,2
524,3
525,2
525,5
525,8
526,1
526,0
526,10
527,2
527,6
527,3
528,10
528,1
528,10
529,2
529,6
529,8
530,2
530,2
530,8
531,6
531,10
531,8
532,5
532,10
532,8
533,2
533,6
533,8
534,2
534,8
534,3
535,6
535,6
535,4
536,8
536,5
536,8
537,1
537,8
537,8
538,2
538,8
538,8
539,5
539,6
539,6
540,2
540,6
541,2
541,6
542,2
542,6
543,2
543,8
544,2
544,2
545,2
545,0
546,2
546,0
547,5
547,6
548,11
548,11
549,1
549,0
550,9
550,0
551,2
551,5
552,5
552,5
553,8
553,1
554,8
554,10
555,6
555,2
556,2
556,8
557,2
557,8
558,6
558,5
559,2
559,1
560,6
560,5
561,2
561,4
562,6
562,9
563,2
563,6
564,0
564,2
565,6
565,6
566,1
566,2
567,6
567,9
568,6
568,2
569,4
569,10
570,2
570,6
571,2
571,2
572,2
572,6
573,2
573,2
574,2
574,2
575,2
575,2
576,2
576,2
577,2
577,7
578,10
578,2
579,6
579,2
580,5
580,2
581,8
581,2
582,0
582,2
583,6
583,2
584,0
584,10
585,6
585,6
586,6
586,6
587,2
587,11
588,6
588,2
589,2
589,0
590,6
590,6
591,2
591,2
592,0
592,6
593,5
593,6
594,2
594,0
595,2
595,0
596,2
596,0
597,2
597,2
598,11
598,6
599,2
599,2
600,5
600,2
601,9
601,6
602,7
602,6
603,1
603,6
604,9
604,9
605,2
605,2
606,2
606,2
607,2
607,2
608,1
608,2
609,4
609,11
610,1
610,6
611,2
611,6
612,2
612,6
613,8
613,1
614,2
614,6
615,1
615,1
616,1
616,10
617,9
617,2
618,2
618,2
619,5
619,1
620,2
620,2
621,9
621,2
622,2
622,1
623,9
623,6
624,6
624,2
625,2
625,2
626,2
626,2
627,6
627,2
628,6
628,10
629,0
629,6
630,1
630,9
631,10
631,2
632,8
632,1
633,2
633,0
634,1
634,2
635,2
635,2
636,5
636,2
637,2
637,0
638,2
638,2
639,2
639,2
640,2
640,2
641,10
641,6
642,2
642,2
643,2
643,10
644,2
644,2
645,2
645,9
646,5
646,2
647,8
647,2
648,2
648,2
649,2
649,4
650,6
650,2
651,5
651,9
652,5
652,2
653,1
653,2
654,6
654,2
655,2
655,9
656,4
656,1
657,2
657,6
658,5
658,6
659,1
659,6
660,7
660,10
661,2
661,8
662,1
662,8
663,10
663,2
664,10
664,2
665,5
665,2
666,9
666,2
667,0
667,2
668,5
668,2
669,2
669,5
670,5
670,2
671,1
671,0
672,10
672,6
673,5
673,2
674,5
674,0
675,9
675,2
676,7
676,2
677,2
677,2
678,5
678,8
679,2
679,3
680,2
680,2
681,6
681,2
682,2
682,6
683,2
683,2
684,6
684,5
685,2
685,6
686,2
686,9
687,10
687,8
688,8
688,8
689,2
689,2
690,5
690,2
691,5
691,2
692,7
692,9
693,2
693,6
694,5
694,2
695,2
695,7
696,2
696,6
697,10
697,0
698,10
698,2
699,5
699,2
700,9
700,10
701,2
701,2
702,3
702,9
703,9
703,2
704,5
704,2
705,4
705,5
706,9
706,1
707,1
707,7
708,2
708,2
709,3
709,6
710,5
710,4
711,2
712,0
713,2
714,9
715,6
716,6
717,8
718,5
719,2
720,6
721,2
722,2
723,2
724,9
725,2
726,2
727,11
728,8
729,10
730,2
731,1
732,1
733,8
734,9
735,6
736,6
737,2
738,0
739,6
740,2
741,2
742,2
743,2
744,6
745,2
746,0
747,2
748,8
749,2
750,6
751,2
752,2
753,2
754,2
755,11
756,11
757,2
758,2
759,6
760,2
761,5
762,2
763,6
764,11
765,2
766,2
767,2
768,1
769,11
770,6
771,5
772,8
773,0
774,0
775,2
776,6
777,0
778,0
779,0
780,2
781,1
782,2
783,6
784,6
785,2
786,9
787,2
788,6
789,2
790,2
791,6
792,9
793,6
794,10
795,8
796,2
797,2
798,2
799,6
800,6
801,8
802,9
803,2
804,11
805,6
806,5
807,6
808,2
809,2
810,1
811,2
812,6
813,6
814,1
815,1
816,2
817,2
818,2
819,2
820,9
821,10
822,2
823,2
824,4
825,2
826,9
827,2
828,2
829,2
830,6
831,6
832,2
833,2
834,0
835,5
836,10
837,9
838,9
839,2
840,1
841,1
842,2
843,6
844,5
845,2
846,9
847,6
848,8
849,1
850,7
851,2
852,2
853,2
854,4
855,9
856,6
857,1
858,1
859,5
860,2
861,2
862,2
863,2
864,9
865,2
866,2
867,0
868,5
869,10
870,5
871,2
872,9
873,2
874,6
875,2
876,2
877,2
878,9
879,6
880,6
881,2
882,6
883,6
884,8
885,1
886,6
887,2
888,9
889,1
890,10
891,1
892,3
893,5
894,3
895,2
896,1
897,3
898,1
899,3
900,5
901,2
902,2
903,8
904,2
905,2
906,10
907,1
908,2
909,3
910,2
911,6
912,8
913,8
914,6
915,6
916,6
917,2
918,2
919,6
920,8
921,8
922,6
923,2
924,8
925,8
